record_id,timestamp,seller_id,buyer_id,property_type,neighborhood,city,state,latitude,longitude,area_m2,bedrooms,bathrooms,parking_spots,year_built,furnished,condo_fee_brl,price_brl,buyer_notes
b5bafc15-63dd-4fbd-86df-86356291c382,2026-09-20T14:08:08.662723,S-AF7ACFCF,B-92C0B901,house,Aclimação,São Paulo,SP,-23.570788,-46.635549,51.1,5,1,0,1981,False,0.0,4410503.31,Asked about pet policy in the building.
67c53a98-28d7-4efc-9a6f-71ff0493b75f,2026-09-20T14:08:08.662749,S-72FB966D,B-2CE898EF,studio,Barra Funda,São Paulo,SP,-23.520401,-46.664406,47.8,0,1,2,1976,True,1923.69,242717.76,Prefers newly renovated units only.
5ed7cd17-f436-40e9-bea4-ed0d06e84eba,2026-09-20T14:08:08.662773,S-F7B306B7,B-EC4AE3E4,penthouse,Sacomã,São Paulo,SP,-23.616202,-46.591419,114.5,4,4,0,2003,True,1217.28,3661119.95,Prefers ground floor due to mobility issues.
83dae9f7-bbca-430c-9ab1-ea53b059ea7d,2026-09-20T14:08:08.662801,S-B5D08354,B-88534FEB,house,Mooca,São Paulo,SP,-23.549804,-46.60174,243.0,5,1,3,2016,True,0.0,3026815.5,Wants to schedule a second visit with spouse.
d1005bca-739a-4d5c-abcd-b65b8f99f404,2026-09-20T14:08:08.662819,S-D8DDAEFB,,apartment,Campo Belo,São Paulo,SP,-23.61457,-46.669177,183.0,2,1,0,1993,False,1452.01,2089481.44,
51c7d4c3-9d66-4aa8-8059-5e4563b40d44,2026-09-20T14:08:08.662833,S-F0A8F2D7,,apartment,Moema,São Paulo,SP,-23.597318,-46.663204,263.9,2,2,0,2005,True,2053.35,500397.02,
5105a6c9-f6f2-4f00-aa54-016faa4e2655,2026-09-20T14:08:08.662849,S-6A608BA7,B-2F119667,penthouse,Morumbi,São Paulo,SP,-23.627373,-46.724521,167.2,3,3,3,1979,False,1743.11,3255211.38,"Very interested, likely to make an offer."
308575f5-7b42-45bb-9192-fc2e1c588e4d,2026-09-20T14:08:08.662865,S-A3BF3F9D,B-195F1A3A,studio,Liberdade,São Paulo,SP,-23.556426,-46.642958,242.5,0,1,3,1991,False,403.16,440012.88,Prefers newly renovated units only.
b8d83ed1-314e-4154-9a5b-c77bf0020b3a,2026-09-20T14:08:08.662881,S-61B4CD30,B-E4AAB209,house,Casa Verde,São Paulo,SP,-23.504443,-46.662558,215.8,2,1,2,1976,False,0.0,4715775.32,"Very interested, likely to make an offer."
d4304bc6-e600-4777-8d6b-4afbd6711754,2026-09-20T14:08:08.662896,S-37F84226,,apartment,Tatuapé,São Paulo,SP,-23.539218,-46.568673,60.4,3,2,1,1994,True,1493.27,875273.98,
6401f206-2e66-4969-a905-29825e1e11c2,2026-09-20T14:08:08.662912,S-A5AA1A8B,B-5C250B77,penthouse,Campo Belo,São Paulo,SP,-23.621713,-46.657888,60.1,5,2,0,1989,True,961.14,2350352.47,"Very interested, likely to make an offer."
31db0ab6-e93c-47ec-a883-99d0088ba006,2026-09-20T14:08:08.662924,S-24E09659,,house,Cambuci,São Paulo,SP,-23.563915,-46.619436,35.6,3,2,0,2004,False,0.0,2765119.77,
80a357fb-4580-4701-82b7-803a78798f6c,2026-09-20T14:08:08.662941,S-6AF0A3CF,B-17AE0CD0,studio,Cidade Ademar,São Paulo,SP,-23.656554,-46.663574,171.2,0,1,2,1977,False,2268.88,238894.81,
0401dc45-626a-4c4a-92a4-8337471a4cbd,2026-09-20T14:08:08.662955,S-EB99DA52,,commercial,Liberdade,São Paulo,SP,-23.562759,-46.639319,86.5,0,1,2,2015,False,1417.55,2732395.7,
750a4e90-0ae9-4007-9e85-045477ebfd43,2026-09-20T14:08:08.662967,S-DB4E15CF,,studio,Higienópolis,São Paulo,SP,-23.548028,-46.651674,107.3,0,1,1,2009,False,464.46,493077.88,
db5c7b44-577f-4df4-a0b5-b618192299c1,2026-09-20T14:08:08.663000,S-CD0BC630,,apartment,Morumbi,São Paulo,SP,-23.612307,-46.717816,81.6,4,4,1,2003,True,1933.35,1736121.12,
74cc6e11-049f-431d-978f-79044a47da8b,2026-09-20T14:08:08.663020,S-53B17C7D,B-A32182FD,commercial,Jardins,São Paulo,SP,-23.570212,-46.648111,224.5,0,1,0,1991,True,1053.97,2417897.77,
52af6dc4-6bc3-490e-8db6-fefc0ad2b881,2026-09-20T14:08:08.663035,S-7D63DA0F,,penthouse,Campo Belo,São Paulo,SP,-23.623822,-46.66385,242.8,3,4,0,1991,True,2011.33,4990134.87,
e46a9412-53b6-4a19-bf73-7fa4ac2b39ed,2026-09-20T14:08:08.663051,S-5DD28166,B-753BB50E,commercial,Tatuapé,São Paulo,SP,-23.545473,-46.576918,95.2,0,1,2,2006,True,1081.33,2443423.33,
15fb70f4-687e-45a0-8df3-7d82b0acdf78,2026-09-20T14:08:08.663068,S-971913D7,B-7B1F04B9,commercial,Mandaqui,São Paulo,SP,-23.489308,-46.631783,56.1,0,1,0,1995,False,2340.65,2873231.1,
2f8a7f56-c4a8-4ba0-babc-dfe9d9334f9f,2026-09-20T14:08:08.663082,S-74AEA778,,commercial,Morumbi,São Paulo,SP,-23.618752,-46.725128,135.2,0,1,0,2006,False,1538.49,2709944.9,
36700907-fc96-4c0c-a442-83bfe99138a4,2026-09-20T14:08:08.663094,S-351E633A,,commercial,Saúde,São Paulo,SP,-23.597184,-46.628445,98.4,0,1,1,2006,False,569.49,1409676.32,
171d5f21-2f23-4ae6-b4c3-283001a6dd14,2026-09-20T14:08:08.663110,S-BCB12C51,B-E1D19057,house,Cambuci,São Paulo,SP,-23.577762,-46.625709,261.1,4,3,2,1980,True,0.0,4233086.18,
b7c8797f-f815-4503-9743-b68b2d53cced,2026-09-20T14:08:08.663126,S-3FA559EC,B-7BF50D21,penthouse,Itaim Bibi,São Paulo,SP,-23.584486,-46.678721,61.5,4,3,1,1975,True,1786.43,3472721.97,Requested details on condo fees.
b3072042-7875-4db1-a648-f70eebaa7ede,2026-09-20T14:08:08.663142,S-BBE5BDD9,B-2A446D54,commercial,Bom Retiro,São Paulo,SP,-23.521899,-46.633506,258.9,0,1,0,1975,False,2238.74,2491521.87,Prefers ground floor due to mobility issues.
a84e2cea-8f28-4c8d-a9fb-37c66bbfb51f,2026-09-20T14:08:08.663158,S-18D0C133,B-026F7F3E,commercial,Bom Retiro,São Paulo,SP,-23.52051,-46.63364,102.4,0,1,2,1994,True,2225.98,862664.5,Concerned about noise from nearby avenue.
c7f073bd-893b-4454-ac37-113f1ad80b5e,2026-09-20T14:08:08.663175,S-D0F50184,B-655EB947,commercial,Casa Verde,São Paulo,SP,-23.499989,-46.648262,97.5,0,1,1,2003,True,649.78,1572574.06,
5f2c126c-118c-48ab-ab22-f2138a1769f0,2026-09-20T14:08:08.663191,S-3F23B281,B-0712203D,apartment,Barra Funda,São Paulo,SP,-23.532458,-46.671689,224.4,1,2,1,2009,False,426.58,2323116.05,Needs parking for two cars.
63c470e9-23b7-4ac2-ae34-23bc3b973a45,2026-09-20T14:08:08.663208,S-D4F1EF1B,B-E6E40DE2,commercial,Vila Madalena,São Paulo,SP,-23.560615,-46.693954,161.7,0,1,2,1990,False,1823.66,712934.39,Needs parking for two cars.
2c32f117-d396-401a-b200-9654262989a6,2026-09-20T14:08:08.663239,S-951EAFB4,B-6AF3AE05,apartment,Pinheiros,São Paulo,SP,-23.560221,-46.700413,256.3,1,1,1,1989,False,1803.9,1199262.78,Prefers newly renovated units only.
db8293ad-1419-4b05-adba-be3922170ce7,2026-09-20T14:08:08.663256,S-D1C7B30B,B-F6BB3642,studio,Santo André,São Paulo,SP,-23.671775,-46.544299,151.7,0,1,0,2024,False,1508.75,435937.39,"Interested in the view, wants to negotiate price."
be8d5df4-b1af-4fb8-a28a-52ec59f8c1d3,2026-09-20T14:08:08.663271,S-9B85ABBA,B-5D43D2B3,studio,Jabaquara,São Paulo,SP,-23.647719,-46.649856,239.1,0,1,0,1993,True,1820.23,249785.89,Requested details on condo fees.
d71db28f-fa85-4163-bdab-1ee6601af071,2026-09-20T14:08:08.663287,S-AF43E54C,B-F8B3B8AD,penthouse,Sacomã,São Paulo,SP,-23.616385,-46.59871,45.1,3,4,1,2004,True,1842.75,7868501.82,Looking for a property near public transport.
1ed547ef-7ec9-40db-8677-b98e1539eaad,2026-09-20T14:08:08.663307,S-52489C61,B-8A70BC07,house,Cidade Ademar,São Paulo,SP,-23.670331,-46.658223,97.4,2,2,2,1988,False,0.0,4016463.36,Asked about pet policy in the building.
1593067d-ff1c-4504-b2bd-78bf7a1f0b3d,2026-09-20T14:08:08.663320,S-8E1CB7DD,,apartment,Vila Guilherme,São Paulo,SP,-23.50707,-46.592067,149.4,1,2,2,2018,True,303.84,1337105.39,
f3fa0c42-58a6-49e1-9ab5-529b5e4cfd21,2026-09-20T14:08:08.663336,S-1673C5D5,B-90A7A0DE,apartment,Campo Belo,São Paulo,SP,-23.629874,-46.672112,173.9,4,4,2,1999,True,495.97,2436308.65,Wants to schedule a second visit with spouse.
46935026-d079-4de4-b49c-7f9a0b473552,2026-09-20T14:08:08.663352,S-BE7AF4F3,,house,Vila Prudente,São Paulo,SP,-23.590729,-46.564189,204.8,2,1,3,1988,False,0.0,3991662.79,
498ab847-e1c0-4b78-ac55-bd328749f787,2026-09-20T14:08:08.663365,S-722FF1A3,,apartment,Bom Retiro,São Paulo,SP,-23.529801,-46.630308,145.6,4,4,1,2001,True,1839.43,2327847.08,
7286a923-0254-43ee-8b19-ee6cf97436e2,2026-09-20T14:08:08.663380,S-AD23F362,B-5B80D920,studio,Perdizes,São Paulo,SP,-23.537487,-46.664866,238.2,0,1,1,1992,True,324.26,445058.57,Concerned about noise from nearby avenue.
2a3a7b90-5e40-44b8-b10e-b5914458187d,2026-09-20T14:08:08.663398,S-C36CA4C1,B-BAB44B9E,studio,Pirituba,São Paulo,SP,-23.483324,-46.725286,60.6,0,1,1,1996,False,1961.05,410909.46,Requested details on condo fees.
a577afe4-6976-4838-a8df-73993daa9ed0,2026-09-20T14:08:08.663413,S-7EA2F401,B-59048777,studio,Brooklin,São Paulo,SP,-23.61489,-46.69896,213.4,0,1,1,1993,False,1865.88,277685.04,
249149d7-afc1-4640-ba17-abbeca97abd5,2026-09-20T14:08:08.663429,S-15EB5195,B-33C6C8C2,house,Consolação,São Paulo,SP,-23.550608,-46.665285,228.8,5,1,2,1981,False,0.0,4064122.42,Prefers ground floor due to mobility issues.
5f71c5b5-9d1f-43b5-a05c-c3f8b2550087,2026-09-20T14:08:08.663446,S-167A0566,B-A0865BF6,commercial,Mandaqui,São Paulo,SP,-23.485859,-46.633411,214.5,0,1,1,1990,False,612.26,2732863.14,Prefers newly renovated units only.
a8aa6cc6-2cda-47e3-9a62-ca2d31926233,2026-09-20T14:08:08.663462,S-BDC6486B,B-988EF067,house,Cidade Ademar,São Paulo,SP,-23.668933,-46.667984,209.6,2,1,1,1997,False,0.0,4069271.49,Looking for a property near public transport.
4e482d4a-e779-4813-8803-c7a43d5b4bb9,2026-09-20T14:08:08.663474,S-8D6284B6,,penthouse,Campo Belo,São Paulo,SP,-23.62444,-46.659742,171.7,4,2,3,1997,True,1723.92,7618691.82,
9724b44c-7b4f-42c3-a523-2f3c0472ebdb,2026-09-20T14:08:08.663491,S-ECF3D2D0,B-47CBBCD4,apartment,Pinheiros,São Paulo,SP,-23.569674,-46.692668,125.2,2,3,1,2004,True,1830.01,2353913.4,Prefers newly renovated units only.
223b7695-3cb1-48fd-af7f-3ede910a32b0,2026-09-20T14:08:08.663508,S-AF207EDB,,penthouse,Mooca,São Paulo,SP,-23.546064,-46.605665,245.0,4,3,3,1997,False,886.04,3817204.84,
088d6f6a-1af8-49c8-926e-6a810e614f23,2026-09-20T14:08:08.663531,S-B41143C3,B-F85B9017,studio,Liberdade,São Paulo,SP,-23.559712,-46.631616,145.9,0,1,0,1981,False,725.02,408609.05,
49da5b35-0ed3-4cca-b0c1-1024e3c75f64,2026-09-20T14:08:08.663555,S-1E4A95B2,B-BF0DA788,apartment,Aclimação,São Paulo,SP,-23.564383,-46.634086,65.0,1,2,1,2014,True,1130.57,1119945.22,Needs parking for two cars.
c3af318a-4518-4c5d-bace-e80a2561726d,2026-09-20T14:08:08.663571,S-A047B5E5,,apartment,Sapopemba,São Paulo,SP,-23.606062,-46.523724,48.6,1,2,0,2023,True,1294.54,1210309.69,
01cafc35-7bdd-437e-b908-b460f1ab4e2b,2026-09-20T14:08:08.663588,S-85F54599,B-5CCCD5AA,apartment,Brás,São Paulo,SP,-23.55106,-46.616399,59.7,1,1,0,2010,False,751.48,1827269.84,Requested details on condo fees.
ac1fad94-18cf-4a9f-870f-ff39eebdba91,2026-09-20T14:08:08.663604,S-531612AF,B-4592F839,apartment,Consolação,São Paulo,SP,-23.551886,-46.664294,189.0,2,2,2,2003,True,1982.65,950650.23,
31bcd449-7b86-4e4c-9997-6abc3b681a9a,2026-09-20T14:08:08.663622,S-21AA7A7C,B-7BC0E1DD,studio,Pirituba,São Paulo,SP,-23.479796,-46.71828,142.5,0,1,0,2019,True,467.79,462861.78,
808647fd-91bd-4a17-b035-597ba3b8ee2d,2026-09-20T14:08:08.663638,S-92896411,B-13EC338C,apartment,Barra Funda,São Paulo,SP,-23.526133,-46.66859,76.0,3,4,2,2020,True,1632.14,544590.68,Concerned about noise from nearby avenue.
9114632a-f954-4f63-87cb-aec3059def0e,2026-09-20T14:08:08.663650,S-D9664A71,,studio,Morumbi,São Paulo,SP,-23.627617,-46.72461,101.8,0,1,0,1978,True,890.31,457179.8,
9967cea4-d502-49ca-9b29-1e27c827d7b4,2026-09-20T14:08:08.663666,S-F0588F8B,B-53CF0ED4,penthouse,Santana,São Paulo,SP,-23.497673,-46.626116,216.6,4,4,1,1975,True,1798.81,6712327.96,Asked about pet policy in the building.
791d10af-8737-42ca-a17a-32fdfea44ed7,2026-09-20T14:08:08.663679,S-F69C1C0E,,commercial,Lapa,São Paulo,SP,-23.528131,-46.708618,278.1,0,1,1,1998,False,2481.94,1113020.77,
175d6549-5438-4828-9fb3-9077fa67b416,2026-09-20T14:08:08.663694,S-7CABE6AD,B-9493A937,studio,Lapa,São Paulo,SP,-23.517911,-46.705899,186.2,0,1,0,2001,True,982.58,441905.45,Looking for a property near public transport.
cdc7d421-faf1-4484-82f2-840fb674996f,2026-09-20T14:08:08.663713,S-7DA5CF7D,B-5F14D9DD,house,Pinheiros,São Paulo,SP,-23.558876,-46.689272,232.2,5,1,0,2020,True,0.0,3886406.4,Concerned about noise from nearby avenue.
85ed77b3-a2cc-4140-8eae-3bc08f4be672,2026-09-20T14:08:08.663732,S-C2B6E4F1,,commercial,Pinheiros,São Paulo,SP,-23.565252,-46.690629,234.3,0,1,0,1981,False,1910.75,2250707.41,
6502c7b9-5a7e-4776-87e4-d9baae119d7f,2026-09-20T14:08:08.663757,S-852F0923,B-22CDB15E,penthouse,Tatuapé,São Paulo,SP,-23.538307,-46.567899,157.1,5,3,1,2016,True,1600.25,4413714.69,"Interested in the view, wants to negotiate price."
5ab10e6f-91e0-49f0-a710-c1473c9bb857,2026-09-20T14:08:08.663777,S-9EE40F36,B-66450682,apartment,Jardins,São Paulo,SP,-23.570507,-46.655921,275.2,1,1,0,2007,False,646.36,1650627.89,Prefers ground floor due to mobility issues.
86cf5341-dcd3-4865-925f-a537521da328,2026-09-20T14:08:08.663803,S-B988AF49,B-907F0BFE,house,Santana,São Paulo,SP,-23.497117,-46.629514,174.7,4,2,1,1997,True,0.0,4005917.75,Concerned about noise from nearby avenue.
0e61a407-3bde-44cd-8897-07b4122e4110,2026-09-20T14:08:08.663820,S-0B23BBAD,B-01B78822,penthouse,Pirituba,São Paulo,SP,-23.489387,-46.722556,146.1,5,2,2,1996,False,959.0,2007776.25,Prefers ground floor due to mobility issues.
ad1e6a85-eab4-4137-a1d7-05466bffaa0b,2026-09-20T14:08:08.663841,S-CCB91609,B-BD8B0E46,apartment,Vila Madalena,São Paulo,SP,-23.551015,-46.696674,131.7,3,4,3,2023,False,902.9,2395922.14,Prefers newly renovated units only.
a806e4e4-bee2-4fde-b0d4-6e7a1434445f,2026-09-20T14:08:08.663865,S-479338EC,B-EF7E7735,penthouse,Mooca,São Paulo,SP,-23.558079,-46.601618,246.8,3,2,1,1999,True,772.97,3330714.62,Needs parking for two cars.
1f5acec4-ddd8-4166-9ae7-bff1a6147854,2026-09-20T14:08:08.663882,S-EE243006,B-BB269011,studio,Ipiranga,São Paulo,SP,-23.595892,-46.612986,163.3,0,1,3,2024,True,760.28,226400.71,Looking for a property near public transport.
59ff2ad9-fa6a-4548-ab71-e5dbbfc27c31,2026-09-20T14:08:08.663899,S-733CEE08,B-EB620446,penthouse,Vila Prudente,São Paulo,SP,-23.579821,-46.575137,124.0,3,2,2,2023,False,1530.11,4002857.78,Wants to schedule a second visit with spouse.
f7db8a9c-e41a-41ca-a79f-3b67eec951ba,2026-09-20T14:08:08.663917,S-5AA94AC6,B-A8C44AE7,apartment,Ipiranga,São Paulo,SP,-23.589369,-46.602873,229.8,3,2,0,2011,False,312.19,1523697.72,
0c529fbb-1a52-4715-9329-82498b70be3a,2026-09-20T14:08:08.663951,S-C157AF95,B-41CC809A,apartment,Ipiranga,São Paulo,SP,-23.590141,-46.606435,176.9,1,1,3,2012,True,996.39,1259472.0,Prefers newly renovated units only.
