record_id,timestamp,seller_id,buyer_id,property_type,neighborhood,city,state,latitude,longitude,area_m2,bedrooms,bathrooms,parking_spots,year_built,furnished,condo_fee_brl,price_brl,buyer_notes
51c23135-0209-4090-b8c5-20b5d07c3a8c,2026-09-18T16:45:35.519048,S-525CC1A6,B-915DDC6B,commercial,Sacomã,São Paulo,SP,-23.605549,-46.596064,239.8,0,1,0,2015,True,1752.91,1615832.79,Requested details on condo fees.
a635a3b8-5dce-4408-9256-ceefc22fd405,2026-09-18T16:45:35.519089,S-82EFB4DE,B-AE275EF5,commercial,Pirituba,São Paulo,SP,-23.482662,-46.712625,236.5,0,1,1,1997,False,998.29,852811.17,Prefers newly renovated units only.
812b9e74-e8c8-4481-89c8-1fbf8496f458,2026-09-18T16:45:35.519150,S-FC5A6EE3,B-A1386222,commercial,Pinheiros,São Paulo,SP,-23.567555,-46.696068,124.4,0,1,0,2001,False,2333.1,2039450.47,Prefers newly renovated units only.
8c04fa8b-11e7-4e34-b250-d9ef47e787d2,2026-09-18T16:45:35.519191,S-5850E7BB,B-8A8F4353,apartment,Alto de Pinheiros,São Paulo,SP,-23.547849,-46.715589,83.3,4,1,3,1981,True,2320.9,1605690.97,Prefers newly renovated units only.
b58e394a-c3e3-4616-b673-5d5ef34f023e,2026-09-18T16:45:35.519225,S-4CA3A77B,,commercial,Vila Mariana,São Paulo,SP,-23.582186,-46.631132,139.2,0,1,1,2018,True,323.06,834474.52,
11f6fe31-9142-42c4-8932-b1ee3f1ddf6c,2026-09-18T16:45:35.519273,S-146C3509,B-ABE79924,house,Aclimação,São Paulo,SP,-23.574087,-46.628104,264.5,3,3,1,2018,False,0.0,1350272.91,Asked about pet policy in the building.
f4eccaa1-362c-486a-a71a-f50c843c4e70,2026-09-18T16:45:35.519316,S-EEDE7C88,,studio,Cambuci,São Paulo,SP,-23.574983,-46.626248,79.3,0,1,1,2018,True,1864.74,309618.99,
40130898-e952-4640-b52c-9afe58051d30,2026-09-18T16:45:35.519359,S-D0FBBE96,B-861CB2A5,commercial,Penha,São Paulo,SP,-23.526916,-46.545517,223.2,0,1,3,2003,False,1551.48,1111329.3,Prefers ground floor due to mobility issues.
c96b2305-333f-40f5-ade5-7bdfb61c5c93,2026-09-18T16:45:35.519398,S-811ED895,B-5286E983,penthouse,Vila Madalena,São Paulo,SP,-23.555048,-46.686397,169.1,5,4,2,2006,False,1322.17,3653686.83,
2ebf4dcf-6a3e-4f59-bc27-58f2de4e409a,2026-09-18T16:45:35.519436,S-F2775352,B-9E1235BA,penthouse,Santo André,São Paulo,SP,-23.665839,-46.530715,256.0,4,3,2,1989,True,1586.5,3806407.64,Looking for a property near public transport.
bd0311d1-48d1-40b1-be43-332330ba881b,2026-09-18T16:45:35.519474,S-C389802C,B-C3233799,house,Vila Andrade,São Paulo,SP,-23.644468,-46.721639,140.8,2,2,1,2002,False,0.0,2764955.38,Needs parking for two cars.
04d68296-6735-4396-bd6d-a61ff8fe30b0,2026-09-18T16:45:35.519513,S-2839DBE2,B-557FED58,apartment,Cidade Ademar,São Paulo,SP,-23.670472,-46.66539,55.8,1,1,1,1984,True,398.31,2315480.19,Looking for a property near public transport.
23e4f0ad-5a93-477b-9420-eb565379a091,2026-09-18T16:45:35.519570,S-208188B2,B-7DB1D1A4,penthouse,Vila Andrade,São Paulo,SP,-23.640529,-46.732437,131.0,5,4,1,1987,False,997.34,2703917.53,
06c0f483-a39f-46ca-b53b-360e7f681d83,2026-09-18T16:45:35.519611,S-8D10E98B,B-C0C08E8B,apartment,Ipiranga,São Paulo,SP,-23.584967,-46.611545,208.5,3,1,0,2018,False,1332.8,1136137.2,Looking for a property near public transport.
b3d3782f-bd13-4eef-901f-f7bb8fc94dd2,2026-09-18T16:45:35.528756,S-B7967C2D,,apartment,Itaim Bibi,São Paulo,SP,-23.582035,-46.66954,279.5,1,2,1,1989,False,1937.77,1721585.93,
a07912c7-de93-4851-bd40-eeed2849fe2f,2026-09-18T16:45:35.528848,S-7F4D80C1,B-5EDDA72C,apartment,Brás,São Paulo,SP,-23.544117,-46.621016,170.4,1,2,2,2008,False,2060.62,2466482.68,
53164896-4970-4cc0-ba01-4b7565f3a2f6,2026-09-18T16:45:35.528886,S-5E34C9F8,B-1D5256BA,house,Vila Prudente,São Paulo,SP,-23.58692,-46.564353,43.3,3,2,2,1986,True,0.0,1642452.71,
31788477-2ba6-4a28-ba9a-bc07a469fe24,2026-09-18T16:45:35.528922,S-00CA47CB,B-3AFA1249,apartment,Vila Prudente,São Paulo,SP,-23.59177,-46.568395,208.3,1,1,2,2004,False,2408.63,561914.27,Concerned about noise from nearby avenue.
245c617d-6904-4fc6-a254-bc7c0a95ddce,2026-09-18T16:45:35.528957,S-2DE30F89,B-9F149BD1,studio,Bom Retiro,São Paulo,SP,-23.53103,-46.635889,183.8,0,1,0,1993,True,2126.53,273310.79,Prefers ground floor due to mobility issues.
e22eb02f-bf2c-47a6-9c0f-b7593e72dea9,2026-09-18T16:45:35.528994,S-F545B5AE,B-2495412D,penthouse,Liberdade,São Paulo,SP,-23.562936,-46.635732,66.5,3,4,1,2003,True,844.44,3260298.29,Looking for a property near public transport.
4683fb60-c4b8-4ca2-85a7-f47c3b364db8,2026-09-18T16:45:35.529027,S-6D4597A5,B-71301003,commercial,Vila Madalena,São Paulo,SP,-23.558267,-46.697678,48.2,0,1,0,1989,False,2441.29,1077521.23,Concerned about noise from nearby avenue.
c881afb7-4d9f-4727-a07e-3e9526702362,2026-09-18T16:45:35.529053,S-9BD4611C,,penthouse,Brás,São Paulo,SP,-23.543859,-46.616877,132.1,3,2,0,1985,True,467.64,5453257.53,
e90b2c60-fe19-499d-a6dd-ca5defe2045b,2026-09-18T16:45:35.529079,S-AACE353B,,house,Sapopemba,São Paulo,SP,-23.605375,-46.522959,88.4,5,3,0,2019,False,0.0,2523726.48,
c50b40ce-076e-427c-b772-86b3162f45d6,2026-09-18T16:45:35.529111,S-1C9140C6,B-ED305E61,commercial,Lapa,São Paulo,SP,-23.528898,-46.704508,188.0,0,1,0,1985,False,350.55,2320869.09,Looking for a property near public transport.
7fc393db-74a1-45de-997b-bfcecf429248,2026-09-18T16:45:35.529151,S-45013E00,B-A8ACE97A,studio,Bela Vista,São Paulo,SP,-23.565547,-46.637113,76.0,0,1,0,1980,True,2352.2,377589.37,Concerned about noise from nearby avenue.
b7616150-8582-406b-9012-c89c6b19ba9a,2026-09-18T16:45:35.529182,S-0B1A94CC,,penthouse,Vila Mariana,São Paulo,SP,-23.58588,-46.631559,257.9,4,4,2,2000,False,379.77,7489816.13,
60e627c8-f46c-4fd7-8bd0-fb05f8bf982d,2026-09-18T16:45:35.529214,S-9724B391,B-DB6EF65C,studio,Cidade Ademar,São Paulo,SP,-23.66171,-46.658405,274.6,0,1,1,2012,False,1185.2,329186.59,Requested details on condo fees.
c6f9203b-2571-448a-806c-fad871ca90fd,2026-09-18T16:45:35.529246,S-C08DF077,B-1CCCC517,studio,Mooca,São Paulo,SP,-23.557029,-46.603122,168.2,0,1,3,1989,False,2150.1,368315.91,Looking for a property near public transport.
6c85803e-cf74-43ae-b664-b50ea7c74291,2026-09-18T16:45:35.529293,S-64214F58,,penthouse,Paraíso,São Paulo,SP,-23.56855,-46.649019,245.7,4,4,1,1991,False,2050.53,5530541.57,
edd2cd7a-7bde-4b95-995f-e223db83e054,2026-09-18T16:45:35.529327,S-DB353786,B-76AC28DE,studio,Vila Andrade,São Paulo,SP,-23.637955,-46.732048,63.3,0,1,2,2003,True,1128.89,363148.45,Wants to schedule a second visit with spouse.
a82d72ab-74f5-43c8-adce-77d862881e18,2026-09-18T16:45:35.529358,S-5AFE85D2,B-873C6721,studio,Moema,São Paulo,SP,-23.59718,-46.668113,74.5,0,1,1,2011,True,398.69,388740.17,Concerned about noise from nearby avenue.
77302c81-a2a4-46a4-a786-dd5885077002,2026-09-18T16:45:35.529390,S-520A5F65,B-C6D2849A,studio,Higienópolis,São Paulo,SP,-23.537773,-46.652539,54.0,0,1,3,1984,False,1889.41,283918.47,Requested details on condo fees.
3f7e2630-b49f-4cd8-b59e-484029236de4,2026-09-18T16:45:35.529420,S-1702E788,B-7A5EF108,studio,Butantã,São Paulo,SP,-23.565564,-46.727452,220.8,0,1,2,2005,False,690.6,352144.93,"Very interested, likely to make an offer."
1098b7d0-0bbb-43ca-bd1e-477dfea071b9,2026-09-18T16:45:35.529451,S-88C955F5,B-64950CF7,apartment,Paraíso,São Paulo,SP,-23.579746,-46.654826,104.6,4,1,3,1976,False,863.75,2058953.12,Asked about pet policy in the building.
e192b1b2-7638-4987-86bb-0b721aa05d66,2026-09-18T16:45:35.529476,S-6ED1EAED,,apartment,Cambuci,São Paulo,SP,-23.562912,-46.617139,119.4,4,1,0,2000,True,2229.42,450525.95,
1f443a4a-f878-4dfb-be5e-42d7e81afe94,2026-09-18T16:45:35.529511,S-F29F4FA3,B-BFC81851,house,Vila Leopoldina,São Paulo,SP,-23.525951,-46.730231,187.6,5,3,2,1990,True,0.0,3581334.85,Asked about pet policy in the building.
fb501584-b52b-48a7-bd6d-b8414a1563ae,2026-09-18T16:45:35.529536,S-9B5E8981,,house,Sacomã,São Paulo,SP,-23.616065,-46.592845,51.1,5,3,2,1987,False,0.0,1291407.43,
33a2104c-ab11-43a6-bed6-788a9d0482b4,2026-09-18T16:45:35.529579,S-047AFC16,,apartment,Liberdade,São Paulo,SP,-23.553125,-46.629996,249.7,2,3,2,1996,False,2344.41,1779780.2,
e361657d-bbd2-437e-8959-fb100bf5f7ef,2026-09-18T16:45:35.529606,S-EEE6848D,,commercial,Mooca,São Paulo,SP,-23.549843,-46.597788,117.5,0,1,1,1983,True,1315.73,1089621.41,
3ea43ef5-28b7-44dd-a949-95c8ae0fa8eb,2026-09-18T16:45:35.537935,S-0147D6BF,,studio,Mooca,São Paulo,SP,-23.548038,-46.59603,178.3,0,1,2,1996,False,1886.32,320011.47,
1273c2b6-9d01-416d-9bf0-0475a42baae5,2026-09-18T16:45:35.538069,S-72502CCB,B-D573AD81,apartment,Santo André,São Paulo,SP,-23.668383,-46.535395,106.1,4,5,3,2001,False,1460.69,442642.67,Prefers ground floor due to mobility issues.
3820de60-6685-4afd-99b5-5d60750409e2,2026-09-18T16:45:35.538121,S-7F023ADD,B-9AE060A7,commercial,Vila Andrade,São Paulo,SP,-23.643502,-46.720993,266.8,0,1,0,2011,True,1804.82,2293850.5,Wants to schedule a second visit with spouse.
2a8d62a4-4f03-4166-ba43-6bed67860681,2026-09-18T16:45:35.538155,S-C2B1DCF4,B-3225C45D,studio,Brooklin,São Paulo,SP,-23.610876,-46.693959,35.8,0,1,2,2023,False,475.61,224287.23,Requested details on condo fees.
7132e43a-a221-445d-8405-8740081f75cc,2026-09-18T16:45:35.538188,S-A3E832C7,B-4E2B182E,studio,Bela Vista,São Paulo,SP,-23.559231,-46.648349,147.6,0,1,0,2017,True,967.16,385729.93,Needs parking for two cars.
937c74e9-2265-4536-b50a-6671cca05ed7,2026-09-18T16:45:35.538227,S-62977AF3,B-ABF77867,commercial,Vila Leopoldina,São Paulo,SP,-23.530831,-46.743977,145.5,0,1,0,1999,True,2351.64,1076964.06,Asked about pet policy in the building.
e776ccd1-8128-4065-a302-9b1d09610b6c,2026-09-18T16:45:35.538264,S-2708A1FE,B-F786880C,studio,Vila Sônia,São Paulo,SP,-23.598379,-46.744881,105.0,0,1,2,2015,False,2489.76,408217.52,
b4223de7-f647-4e8d-aebc-13acd88b228b,2026-09-18T16:45:35.538288,S-4CAD9F3B,,house,Butantã,São Paulo,SP,-23.576217,-46.726541,167.4,2,2,3,1983,False,0.0,4584504.68,
a37b9fb7-0626-4292-b5ab-c9eb1c83b371,2026-09-18T16:45:35.538318,S-F89C61E6,B-E6A52940,commercial,Campo Belo,São Paulo,SP,-23.617209,-46.668528,113.5,0,1,2,2016,True,1051.82,1291068.63,Needs parking for two cars.
f0dcdd89-7365-482a-8b35-df1c3cb1762f,2026-09-18T16:45:35.538348,S-40B9A73A,B-0FF8E470,commercial,Vila Madalena,São Paulo,SP,-23.557182,-46.697156,60.9,0,1,1,2006,False,2429.82,1388689.56,Prefers newly renovated units only.
e40fab0b-6c84-43c2-81a2-0b036e90d4cc,2026-09-18T16:45:35.538378,S-40FA04C0,B-43114316,studio,Tatuapé,São Paulo,SP,-23.536346,-46.571799,64.7,0,1,2,2000,False,305.1,466163.1,Requested details on condo fees.
59708e0e-a4cf-4a4a-9bea-38ddd0ba39a7,2026-09-18T16:45:35.538410,S-AA24A4B5,B-A948C420,house,Mooca,São Paulo,SP,-23.555473,-46.597964,195.5,4,1,1,2000,False,0.0,2581012.53,
618a5b02-6753-4401-b32c-0b359cf58d32,2026-09-18T16:45:35.538435,S-BD1D9CBB,,apartment,Jabaquara,São Paulo,SP,-23.641573,-46.646769,37.5,1,2,0,2004,False,1813.51,1830328.97,
b828688f-88de-470e-9f7b-b49f1e45e1f1,2026-09-18T16:45:35.538459,S-9AED142B,,penthouse,Casa Verde,São Paulo,SP,-23.511987,-46.658618,268.0,5,3,0,2000,True,1240.03,5723549.66,
ad8264db-9675-459b-91ab-36c1b81aa40b,2026-09-18T16:45:35.538492,S-29C6A05C,B-B4CADC0F,studio,Cambuci,São Paulo,SP,-23.576147,-46.614355,70.4,0,1,1,1995,True,1730.41,352018.49,Wants to schedule a second visit with spouse.
ccdc14cc-5dcb-40ec-9968-bc3b3ab42d63,2026-09-18T16:45:35.538521,S-EA9CD4A7,B-3B5A8DD9,studio,Casa Verde,São Paulo,SP,-23.512621,-46.661961,127.1,0,1,0,1984,True,2342.38,235338.61,Requested details on condo fees.
991d2c03-19d9-4bdd-85f3-bd7ff97ec295,2026-09-18T16:45:35.538573,S-307C8A29,B-FE053E35,apartment,Vila Andrade,São Paulo,SP,-23.64419,-46.729709,73.3,1,2,1,2010,True,1144.72,2455321.39,Needs parking for two cars.
aa7fe077-35b6-406c-8b0a-4d3c228def97,2026-09-18T16:45:35.538605,S-FE9B5A86,B-F58248DA,commercial,Mooca,São Paulo,SP,-23.548457,-46.608386,93.6,0,1,0,2012,False,2498.39,566124.77,Prefers ground floor due to mobility issues.
dbcf8df4-7807-4154-b8ab-5af059eb7792,2026-09-18T16:45:35.541714,S-3C48D6AE,,apartment,Sacomã,São Paulo,SP,-23.611092,-46.593562,195.9,3,1,0,1995,True,1758.34,1123415.79,
2c5dece3-8772-4b9a-b618-fe8cc2e81233,2026-09-18T16:45:35.541815,S-F6BB6D0B,B-E62D618A,apartment,Vila Leopoldina,São Paulo,SP,-23.521687,-46.735855,249.8,1,2,3,1977,False,1890.29,2395862.4,"Very interested, likely to make an offer."
65241e44-f086-416e-8678-3354454b9d0e,2026-09-18T16:45:35.541854,S-E6C8682D,B-64EE91AC,penthouse,Moema,São Paulo,SP,-23.606123,-46.667501,210.5,4,3,3,1999,True,593.1,2415305.05,Requested details on condo fees.
157ceaff-0af0-4ea4-9a39-0361afa1345e,2026-09-18T16:45:35.541888,S-9473364C,B-CABE8430,house,Butantã,São Paulo,SP,-23.565705,-46.727149,79.3,3,2,0,2010,False,0.0,2741410.98,"Interested in the view, wants to negotiate price."
24742e65-0b74-4c6a-9a36-be7be6792ba4,2026-09-18T16:45:35.541920,S-E5FD7F7E,B-B9197C4D,commercial,Pinheiros,São Paulo,SP,-23.562469,-46.697609,277.3,0,1,0,1988,True,2010.78,1320654.66,Prefers ground floor due to mobility issues.
57d8917b-02e8-4b06-adcd-d19ed9beda83,2026-09-18T16:45:35.541949,S-5917E9C3,,house,Campo Belo,São Paulo,SP,-23.61698,-46.660906,114.2,3,3,2,1996,True,0.0,2906636.4,
ea5e26ff-c38e-4755-abe2-4a58c13950fb,2026-09-18T16:45:35.541981,S-7D7C93DC,B-D6BAA61C,apartment,Moema,São Paulo,SP,-23.599308,-46.661674,94.2,2,1,2,1975,True,1257.76,1982274.59,Wants to schedule a second visit with spouse.
d262011b-d5ee-4c28-8ed4-c1335cb2adf2,2026-09-18T16:45:35.542007,S-53FD3A27,,apartment,Sacomã,São Paulo,SP,-23.615032,-46.599992,68.7,3,4,0,1975,False,1991.73,416837.76,
552b1868-3570-410c-8514-f41c1986bb0e,2026-09-18T16:45:35.542046,S-B0861F38,B-73F0DC91,commercial,Cidade Dutra,São Paulo,SP,-23.697487,-46.658718,194.7,0,1,2,2016,True,727.68,2566587.09,Requested details on condo fees.
7fd0fa69-28f2-4a72-a900-ef560ba3d7cd,2026-09-18T16:45:35.542077,S-625CDF1A,B-4B463606,house,Mandaqui,São Paulo,SP,-23.485059,-46.633358,200.2,4,3,3,2006,False,0.0,1715275.87,"Interested in the view, wants to negotiate price."
32f069c4-f6a0-4318-a5c4-40f00f5ffd59,2026-09-18T16:45:35.542111,S-6AB5BD40,,penthouse,Tatuapé,São Paulo,SP,-23.540651,-46.56862,127.0,5,3,1,1977,True,1985.13,1564816.4,
0f522972-b367-4d54-98ff-0e4d769f4163,2026-09-18T16:45:35.542145,S-7997F3CC,B-BF585619,studio,Higienópolis,São Paulo,SP,-23.544953,-46.663045,185.7,0,1,0,2021,True,300.65,207368.66,
eedadc7c-7227-43bc-af2b-941035063b4f,2026-09-18T16:45:35.542176,S-08FEB2AC,B-8B61D404,commercial,Jardins,São Paulo,SP,-23.572212,-46.651709,99.5,0,1,1,2014,False,2362.08,1399813.73,"Very interested, likely to make an offer."
4757b842-21c8-4300-9589-da6f7bbd39b8,2026-09-18T16:45:35.542200,S-248B7A2C,,commercial,Morumbi,São Paulo,SP,-23.627448,-46.717041,264.3,0,1,2,1984,True,1420.16,1891996.78,
1444a494-c6b6-4ab9-b531-0ffbfae85103,2026-09-18T16:45:35.542226,S-82386D80,,apartment,Penha,São Paulo,SP,-23.534291,-46.544539,127.9,2,2,0,1990,False,2478.55,2056663.84,
d1a823d2-3ca8-4041-b98d-e72eb59ca631,2026-09-18T16:45:35.542256,S-CE07D1C4,B-A90A13D9,studio,Penha,São Paulo,SP,-23.520936,-46.549897,205.6,0,1,3,1997,False,1302.36,460521.77,
d8af127b-df8d-47e6-9fbe-81412ef6c0cb,2026-09-18T16:45:35.542287,S-D82EAB8A,B-C2549B71,apartment,Campo Belo,São Paulo,SP,-23.624991,-46.659318,37.1,1,1,2,1977,True,450.1,617850.24,
700756a8-2287-4a00-88fc-7d3921bc78fb,2026-09-18T16:45:35.542320,S-578E8B4F,B-4E902D26,apartment,Sapopemba,São Paulo,SP,-23.606596,-46.527038,150.7,3,2,2,1995,True,1816.62,1885098.81,Needs parking for two cars.
f48c58dc-49da-4268-aae6-5bbe03800b9e,2026-09-18T16:45:35.542356,S-9BC7A289,B-4E20AF12,house,Vila Guilherme,São Paulo,SP,-23.502741,-46.592142,132.1,5,2,1,2000,False,0.0,854195.51,Wants to schedule a second visit with spouse.
79db8dfb-02b6-4eaa-b29e-f1dd28408c8e,2026-09-18T16:45:35.542388,S-C2A36CAE,B-AF62EA4C,commercial,Vila Sônia,São Paulo,SP,-23.594924,-46.733614,164.5,0,1,1,2006,True,1779.33,2324570.69,"Very interested, likely to make an offer."
5ccab47e-d451-494b-ba59-cda401211ffb,2026-09-18T16:45:35.542418,S-21E96E1E,B-4F466138,commercial,Butantã,São Paulo,SP,-23.569404,-46.73762,246.1,0,1,3,1982,False,1266.33,1100559.06,Prefers newly renovated units only.
c335b623-8142-4f06-9a1e-02b0c15c4a20,2026-09-18T16:45:35.542454,S-BC51D31B,B-A35C00A4,penthouse,Brás,São Paulo,SP,-23.549321,-46.615375,221.3,4,3,0,2017,True,2095.68,1728508.25,Concerned about noise from nearby avenue.
f7366caa-af69-43e4-b840-815aabaf5c02,2026-09-18T16:45:35.542478,S-C85FE64A,,house,Moema,São Paulo,SP,-23.595069,-46.673684,272.3,3,2,3,1982,False,0.0,3436255.7,
ee4f2297-d373-412e-82e2-fcd593691271,2026-09-18T16:45:35.542509,S-D7A0C8C8,B-78670189,penthouse,Morumbi,São Paulo,SP,-23.618522,-46.71829,254.4,3,2,2,2020,True,944.62,1658755.12,
d32afab5-423b-4330-987e-770a7784c04d,2026-09-18T16:45:35.542534,S-30AB7D88,,studio,Saúde,São Paulo,SP,-23.597157,-46.628946,213.9,0,1,2,1982,False,647.81,353697.02,
487dc5ea-7532-4c83-83e7-277b29d22f30,2026-09-18T16:45:35.542572,S-A84BA4D0,,penthouse,Cidade Dutra,São Paulo,SP,-23.697387,-46.667298,165.2,4,3,1,1984,False,2164.23,7592914.9,
ee94ac76-2f92-4807-979a-5dcfe28c07c8,2026-09-18T16:45:35.542605,S-7E430558,B-3D2BEE82,penthouse,Vila Guilherme,São Paulo,SP,-23.501424,-46.596517,253.2,3,3,3,1981,False,1351.87,3946530.1,
4b3b1157-31c3-4da6-a778-dd54b17b216f,2026-09-18T16:45:35.553771,S-A88DBEE1,B-AAB36631,studio,Brás,São Paulo,SP,-23.548745,-46.612413,71.7,0,1,2,2003,False,775.8,357063.18,Asked about pet policy in the building.
859711ec-f747-4b05-aecf-c69a7700b4c1,2026-09-18T16:45:35.553880,S-4853D38B,B-95365039,studio,Vila Andrade,São Paulo,SP,-23.636055,-46.718188,103.4,0,1,2,1990,False,353.29,473674.17,
0080378d-cf92-48c0-b408-2eb9ded905c2,2026-09-18T16:45:35.553917,S-7CBE965B,,commercial,Barra Funda,São Paulo,SP,-23.525354,-46.660476,60.1,0,1,2,1996,True,1674.55,1711926.29,
f4c82532-5f04-4251-97d3-0177a62f8db3,2026-09-18T16:45:35.553952,S-24D02F20,B-2D366159,commercial,Vila Guilherme,São Paulo,SP,-23.502325,-46.598032,234.8,0,1,0,1984,True,1634.01,1107554.39,Looking for a property near public transport.
1d479a6d-4520-483b-a91e-f0d35c58f1c1,2026-09-18T16:45:35.553980,S-A6D590A8,,house,Higienópolis,São Paulo,SP,-23.543862,-46.660472,194.3,5,3,3,1977,False,0.0,4100779.83,
7b81e169-acf8-496c-916f-69598d9610d6,2026-09-18T16:45:35.554011,S-CA3B3089,,studio,Barra Funda,São Paulo,SP,-23.524613,-46.670752,64.2,0,1,1,1991,True,610.1,224800.84,
5ebf2ff3-4b8e-4738-93a0-9b0673922503,2026-09-18T16:45:35.554043,S-1253F971,B-43A6525A,studio,Vila Andrade,São Paulo,SP,-23.648802,-46.719458,175.6,0,1,3,2016,False,978.54,223257.68,"Very interested, likely to make an offer."
243ed5ab-b0e5-40b1-ab7c-40c6c7e6b8e0,2026-09-18T16:45:35.554079,S-C13351DF,B-8498F845,commercial,Butantã,São Paulo,SP,-23.574792,-46.735015,37.6,0,1,2,1987,False,1770.56,1535436.67,
ceab8d6e-1a31-4c58-ab3e-bf20f552fae4,2026-09-18T16:45:35.554118,S-06E0BCBC,B-A3B5CFFD,apartment,Vila Sônia,São Paulo,SP,-23.597381,-46.740079,75.2,2,2,3,2015,True,1032.68,813714.33,Looking for a property near public transport.
c0c299c0-35fc-434c-b796-dcaf123a4ba6,2026-09-18T16:45:35.554150,S-16DD1D74,B-C28846F5,studio,Pirituba,São Paulo,SP,-23.484454,-46.716983,42.8,0,1,0,1991,False,1092.59,398671.82,Asked about pet policy in the building.
220315ad-6f88-48c8-84be-d20d8f53d115,2026-09-18T16:45:35.554243,S-F45B5F8E,,house,Brooklin,São Paulo,SP,-23.617717,-46.69053,195.1,5,1,3,1998,False,0.0,2732612.19,
d1046489-37d1-4740-957a-033fe957ef27,2026-09-18T16:45:35.554282,S-5CF11094,B-07E1AD6A,penthouse,Paraíso,São Paulo,SP,-23.569707,-46.646938,69.8,5,3,0,2009,True,1087.18,2682833.65,
fc5ff142-8a26-493b-80ea-4c46335c6ec0,2026-09-18T16:45:35.554314,S-281AF38F,B-F24B5F39,penthouse,Cidade Dutra,São Paulo,SP,-23.699437,-46.655172,163.4,4,2,0,2015,False,1020.39,5211352.24,Requested details on condo fees.
